dataset,kind,severity,seed,config,err_pitch,paste2_err,beats_paste2,n,pitch,seconds,status,timestamp,detail
Br5595,dlpfc,3.0,0,combo_gated_selfsup,7.0158,3.9837,False,3363,137.0,,ok,2026-07-17T11:32:55Z,
Br5595,dlpfc,4.0,0,paste2,4.1897,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_rigid,3.6596,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_rigid_cv,3.6669,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_affine,2.9629,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_quad,3.0097,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_rigid_thr2,4.131,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_rigid_thr3,4.0371,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_rigid_thr6,3.5722,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,gated_rigid_thr8,4.456,4.1897,False,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,selfsup_clean,13.3098,4.1897,False,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,selfsup_leak,1.8903,4.1897,True,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,4.0,0,combo_gated_selfsup,7.1304,4.1897,False,3363,137.0,,ok,2026-07-17T11:35:15Z,
Br5595,dlpfc,6.0,0,paste2,4.6317,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_rigid,4.4679,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_rigid_cv,4.4596,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_affine,3.9276,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_quad,3.8446,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_rigid_thr2,4.6219,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_rigid_thr3,4.5821,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_rigid_thr6,4.2671,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,gated_rigid_thr8,5.0933,4.6317,False,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,selfsup_clean,13.3089,4.6317,False,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,selfsup_leak,1.9581,4.6317,True,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,6.0,0,combo_gated_selfsup,7.4084,4.6317,False,3363,137.0,,ok,2026-07-17T11:38:02Z,
Br5595,dlpfc,8.0,0,paste2,5.0695,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_rigid,5.0163,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_rigid_cv,5.0154,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_affine,4.6816,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_quad,4.5627,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_rigid_thr2,5.0668,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_rigid_thr3,5.0637,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_rigid_thr6,4.9035,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,gated_rigid_thr8,5.145,5.0695,False,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,selfsup_clean,13.2988,5.0695,False,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,selfsup_leak,2.0575,5.0695,True,3363,137.0,,ok,2026-07-17T11:40:50Z,
Br5595,dlpfc,8.0,0,combo_gated_selfsup,7.6564,5.0695,False,3363,137.0,,ok,2026-07-17T11:40:50Z,
breast,ood,0.0,0,paste2,3.4699,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_rigid,2.2213,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_rigid_cv,2.2245,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_affine,2.3564,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_quad,2.469,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_rigid_thr2,2.7748,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_rigid_thr3,2.4409,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_rigid_thr6,2.2033,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,gated_rigid_thr8,2.1926,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,selfsup_clean,5.8771,3.4699,False,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,selfsup_leak,1.0241,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,0.0,0,combo_gated_selfsup,3.3484,3.4699,True,3615,273.0,,ok,2026-07-17T11:52:14Z,
breast,ood,2.0,0,paste2,3.4902,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_rigid,2.8721,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_rigid_cv,2.8726,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_affine,2.6864,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_quad,2.6929,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_rigid_thr2,3.1578,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_rigid_thr3,2.949,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_rigid_thr6,3.082,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,gated_rigid_thr8,3.2221,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,selfsup_clean,5.8829,3.4902,False,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,selfsup_leak,1.036,3.4902,True,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,2.0,0,combo_gated_selfsup,3.704,3.4902,False,3615,273.0,,ok,2026-07-17T11:54:16Z,
breast,ood,4.0,0,paste2,3.6139,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_rigid,3.4362,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_rigid_cv,3.4362,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_affine,3.2303,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_quad,3.1994,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_rigid_thr2,3.5488,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_rigid_thr3,3.4964,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_rigid_thr6,4.0054,3.6139,False,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,gated_rigid_thr8,5.0998,3.6139,False,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,selfsup_clean,5.9608,3.6139,False,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,selfsup_leak,1.0673,3.6139,True,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,4.0,0,combo_gated_selfsup,3.8702,3.6139,False,3615,273.0,,ok,2026-07-17T11:56:36Z,
breast,ood,6.0,0,paste2,3.6958,3.6958,True,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_rigid,3.7596,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_rigid_cv,3.755,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_affine,3.7347,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_quad,3.6609,3.6958,True,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_rigid_thr2,3.6989,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_rigid_thr3,3.72,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_rigid_thr6,3.8676,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,gated_rigid_thr8,5.5233,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,selfsup_clean,6.1228,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,selfsup_leak,1.1193,3.6958,True,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,6.0,0,combo_gated_selfsup,4.0264,3.6958,False,3615,273.0,,ok,2026-07-17T11:58:39Z,
breast,ood,8.0,0,paste2,3.9908,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_rigid,3.9327,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_rigid_cv,3.934,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_affine,4.1121,3.9908,False,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_quad,3.9785,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_rigid_thr2,3.9903,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_rigid_thr3,3.9803,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_rigid_thr6,3.9534,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,gated_rigid_thr8,4.5843,3.9908,False,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,selfsup_clean,6.2687,3.9908,False,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,selfsup_leak,1.179,3.9908,True,3615,273.0,,ok,2026-07-17T12:01:16Z,
breast,ood,8.0,0,combo_gated_selfsup,4.2426,3.9908,False,3615,273.0,,ok,2026-07-17T12:01:16Z,
mousebrain,ood,0.0,0,paste2,5.3892,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_rigid,4.8853,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_rigid_cv,4.8865,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_affine,4.981,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_quad,5.064,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_rigid_thr2,5.1352,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_rigid_thr3,4.9795,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_rigid_thr6,4.8619,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,gated_rigid_thr8,4.8593,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,selfsup_clean,6.1987,5.3892,False,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,selfsup_leak,0.7953,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,0.0,0,combo_gated_selfsup,5.2668,5.3892,True,2951,137.0,,ok,2026-07-17T12:10:15Z,
mousebrain,ood,2.0,0,paste2,5.3928,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_rigid,4.9973,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_rigid_cv,5.0004,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_affine,4.8984,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_quad,5.05,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_rigid_thr2,5.2777,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_rigid_thr3,5.0471,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_rigid_thr6,5.107,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,gated_rigid_thr8,5.1323,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,selfsup_clean,6.1925,5.3928,False,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,selfsup_leak,0.8158,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,2.0,0,combo_gated_selfsup,5.1728,5.3928,True,2951,137.0,,ok,2026-07-17T12:11:24Z,
mousebrain,ood,4.0,0,paste2,5.4349,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_rigid,5.075,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_rigid_cv,5.0752,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_affine,4.8408,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_quad,4.9949,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_rigid_thr2,5.4405,5.4349,False,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_rigid_thr3,5.3875,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_rigid_thr6,5.1351,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,gated_rigid_thr8,5.4745,5.4349,False,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,selfsup_clean,6.1944,5.4349,False,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,selfsup_leak,0.8282,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,4.0,0,combo_gated_selfsup,5.2456,5.4349,True,2951,137.0,,ok,2026-07-17T12:12:22Z,
mousebrain,ood,6.0,0,paste2,5.532,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_rigid,5.3908,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_rigid_cv,5.3896,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_affine,4.846,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_quad,4.9694,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_rigid_thr2,5.5207,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_rigid_thr3,5.49,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_rigid_thr6,5.103,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,gated_rigid_thr8,5.526,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,selfsup_clean,6.3056,5.532,False,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,selfsup_leak,0.8637,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,6.0,0,combo_gated_selfsup,5.395,5.532,True,2951,137.0,,ok,2026-07-17T12:13:30Z,
mousebrain,ood,8.0,0,paste2,5.5869,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_rigid,5.5683,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_rigid_cv,5.5681,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_affine,5.0296,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_quad,5.0284,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_rigid_thr2,5.5743,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_rigid_thr3,5.5562,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_rigid_thr6,5.3188,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,gated_rigid_thr8,5.2679,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,selfsup_clean,6.5171,5.5869,False,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,selfsup_leak,0.8854,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
mousebrain,ood,8.0,0,combo_gated_selfsup,5.4741,5.5869,True,2951,137.0,,ok,2026-07-17T12:14:39Z,
Br8100,dlpfc,0.0,1,paste2,2.8366,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_rigid,1.5668,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_rigid_cv,1.5669,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_affine,1.4487,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_quad,1.5638,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_rigid_thr2,2.3125,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_rigid_thr3,1.8838,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_rigid_thr6,1.547,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,gated_rigid_thr8,1.5729,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,selfsup_clean,12.8618,2.8366,False,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,selfsup_leak,1.5136,2.8366,True,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,0.0,1,combo_gated_selfsup,6.8293,2.8366,False,3502,137.0,,ok,2026-07-17T12:16:57Z,
Br8100,dlpfc,1.0,1,paste2,2.9433,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_rigid,1.6346,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_rigid_cv,1.6346,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_affine,1.5318,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_quad,1.5767,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_rigid_thr2,2.3461,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_rigid_thr3,1.8743,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_rigid_thr6,1.6728,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,gated_rigid_thr8,1.6979,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,selfsup_clean,12.8858,2.9433,False,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,selfsup_leak,1.5111,2.9433,True,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,1.0,1,combo_gated_selfsup,6.8274,2.9433,False,3502,137.0,,ok,2026-07-17T12:18:45Z,
Br8100,dlpfc,2.0,1,paste2,2.939,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_rigid,2.124,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_rigid_cv,2.125,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_affine,1.9249,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_quad,2.1179,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_rigid_thr2,2.5325,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_rigid_thr3,2.1982,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_rigid_thr6,2.2924,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,gated_rigid_thr8,2.3478,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,selfsup_clean,12.8864,2.939,False,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,selfsup_leak,1.5215,2.939,True,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,2.0,1,combo_gated_selfsup,6.9164,2.939,False,3502,137.0,,ok,2026-07-17T12:20:34Z,
Br8100,dlpfc,3.0,1,paste2,3.0107,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_rigid,2.5807,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_rigid_cv,2.5807,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_affine,2.2635,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_quad,2.5683,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_rigid_thr2,2.7591,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_rigid_thr3,2.5545,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_rigid_thr6,2.9446,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,gated_rigid_thr8,3.1472,3.0107,False,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,selfsup_clean,12.8977,3.0107,False,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,selfsup_leak,1.52,3.0107,True,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,3.0,1,combo_gated_selfsup,6.9538,3.0107,False,3502,137.0,,ok,2026-07-17T12:22:36Z,
Br8100,dlpfc,4.0,1,paste2,3.0258,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_rigid,2.8643,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_rigid_cv,2.8635,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_affine,2.5739,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_quad,2.8769,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_rigid_thr2,2.9177,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_rigid_thr3,2.7727,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_rigid_thr6,3.5241,3.0258,False,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,gated_rigid_thr8,3.9418,3.0258,False,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,selfsup_clean,12.9003,3.0258,False,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,selfsup_leak,1.5212,3.0258,True,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,4.0,1,combo_gated_selfsup,7.0264,3.0258,False,3502,137.0,,ok,2026-07-17T12:24:37Z,
Br8100,dlpfc,6.0,1,paste2,3.3794,3.3794,True,3502,137.0,,ok,2026-07-17T12:26:40Z,
Br8100,dlpfc,6.0,1,gated_rigid,3.1482,3.3794,True,3502,137.0,,ok,2026-07-17T12:26:40Z,
Br8100,dlpfc,6.0,1,gated_rigid_cv,3.152,3.3794,True,3502,137.0,,ok,2026-07-17T12:26:40Z,
Br8100,dlpfc,6.0,1,gated_affine,3.0345,3.3794,True,3502,137.0,,ok,2026-07-17T12:26:40Z,
Br8100,dlpfc,6.0,1,gated_quad,3.2155,3.3794,True,3502,137.0,,ok,2026-07-17T12:26:40Z,
Br8100,dlpfc,6.0,1,gated_rigid_thr2,3.3095,3.3794,True,3502,137.0,,ok,2026-07-17T12:26:40Z,
