name,n_spots,pitch,n_voids,n_interior_empty_sites,void_area_frac,largest_void_frac,max_void_elongation,edge_jump_mean,edge_jump_p95,frac_high_jump_edges,n_cut_lines,max_cut_len,max_cut_straightness,n_expr_boundaries,n_folds,fold_area_frac,max_fold_zscore,max_coord_resid_pitch,p95_coord_resid_pitch,frac_displaced,frac_gap_spots,fill_bbox,boundary_irregularity,n_tears,n_missing_regions,damage_score,severity_label,n_events,kind,tissue,severity,seed,base,timestamp
synthetic_DLPFC_151508_s1_seed0,4384,135.51066716699955,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6323531270027161,1.0493098199367523,0.002262796504369538,3,5,0.7493029697391265,0,0,0.0,6.9169124016139705,1.8657352983867066,1.5050424730689262,0.6576186131386861,0.046532846715328466,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,1.0,0,DLPFC_151508,2026-07-18T08:49:10Z
warp_only_DLPFC_151508_s1_seed0,4384,135.594626568852,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7493029697391271,0,0,0.0,6.9169124016139705,1.0238395959841649,0.5615669641954174,0.10971715328467153,0.036724452554744526,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,1.0,0,DLPFC_151508,2026-07-18T08:49:12Z
synthetic_DLPFC_151508_s2_seed0,4384,133.6257388473624,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6325671672821045,1.0494051277637482,0.0021830656479026977,3,5,0.748786644633562,0,0,0.0,6.9169124016139705,3.780651206085655,3.053874167394221,0.8907390510948905,0.05018248175182482,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,2.0,0,DLPFC_151508,2026-07-18T08:49:14Z
warp_only_DLPFC_151508_s2_seed0,4384,133.68445727402002,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.748786644633562,0,0,0.0,6.9169124016139705,2.0755104098369217,1.1385193456782698,0.6081204379562044,0.038777372262773724,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,2.0,0,DLPFC_151508,2026-07-18T08:49:16Z
synthetic_DLPFC_151508_s3_seed0,4384,131.6705627129311,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6332733035087585,1.0503189444541923,0.002102967520834956,3,5,0.7545431223178676,0,0,0.0,6.9169124016139705,5.753431949841896,4.648689949901039,0.9505018248175182,0.05542883211678832,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,3.0,0,DLPFC_151508,2026-07-18T08:49:17Z
warp_only_DLPFC_151508_s3_seed0,4384,131.7714018007122,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7545431223178676,0,0,0.0,6.9169124016139705,3.1602299561973677,1.7321887945251753,0.7903740875912408,0.04037408759124088,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,3.0,0,DLPFC_151508,2026-07-18T08:49:18Z
synthetic_DLPFC_151508_s4_seed0,4384,129.67097443275279,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6344281435012817,1.0529986262321465,0.002177463255307567,3,5,0.7643348926808237,0,0,0.0,6.9169124016139705,7.7883500714680185,6.293478698565845,0.9726277372262774,0.05862226277372263,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,4.0,0,DLPFC_151508,2026-07-18T08:49:20Z
warp_only_DLPFC_151508_s4_seed0,4384,129.8430660335801,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7643348926808237,0,0,0.0,6.9169124016139705,4.277424160270275,2.3436029491539836,0.8845802919708029,0.039917883211678835,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,4.0,0,DLPFC_151508,2026-07-18T08:49:21Z
synthetic_DLPFC_151508_s6_seed0,4384,125.58617990538838,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6422903537750244,1.072378396987915,0.0029445951181712514,6,8,0.8410067909578745,0,0,0.0,7.001948485903162,12.060670962215761,9.746719931123566,0.9917883211678832,0.060903284671532845,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,6.0,0,DLPFC_151508,2026-07-18T08:49:24Z
warp_only_DLPFC_151508_s6_seed0,4384,126.15132297252089,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7930631411100042,0,0,0.0,6.9169124016139705,6.605763056662092,3.6181937638779336,0.9559762773722628,0.04083029197080292,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,6.0,0,DLPFC_151508,2026-07-18T08:49:26Z
synthetic_DLPFC_151508_s8_seed0,4384,121.04757327981537,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6571944952011108,1.1173570513725277,0.004661083899510191,6,14,0.9179092299531967,1,0,0.0,8.573183406973897,16.682566971620105,13.483018002716877,0.9958941605839416,0.06181569343065693,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,8.0,0,DLPFC_151508,2026-07-18T08:49:28Z
warp_only_DLPFC_151508_s8_seed0,4384,122.59669120335406,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6338645219802856,1.0501584649085995,0.002206983526444392,3,5,0.8283704184563633,0,0,0.0,6.9169124016139705,9.064336266284577,4.964350368997017,0.9808394160583942,0.0406021897810219,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,8.0,0,DLPFC_151508,2026-07-18T08:49:31Z
synthetic_DLPFC_151508_s1_seed1,4384,135.50367686602468,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6323713660240173,1.0477139890193938,0.0020992069662571916,3,5,0.7695096667490595,0,0,0.0,6.505260448123114,2.4310270601357913,1.5209100454162294,0.6567062043795621,0.037408759124087594,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,1.0,1,DLPFC_151508,2026-07-18T08:49:34Z
warp_only_DLPFC_151508_s1_seed1,4384,135.61116577942548,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7695096667490595,0,0,0.0,6.9169124016139705,0.8324861082534689,0.5467318810036145,0.07937956204379562,0.036724452554744526,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,1.0,1,DLPFC_151508,2026-07-18T08:49:38Z
synthetic_DLPFC_151508_s2_seed1,4384,133.35497787665932,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6321519017219543,1.0482732057571411,0.0021092102179517225,3,5,0.7842510980988175,0,0,0.0,6.505260448123114,4.93950887144442,3.0877705070160935,0.8640510948905109,0.04356751824817518,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,2.0,1,DLPFC_151508,2026-07-18T08:49:42Z
warp_only_DLPFC_151508_s2_seed1,4384,133.49802160397604,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7842510980988175,0,0,0.0,6.9169124016139705,1.692211096476023,1.1121611915609788,0.5047901459854015,0.039461678832116785,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,2.0,1,DLPFC_151508,2026-07-18T08:49:47Z
synthetic_DLPFC_151508_s3_seed1,4384,131.19725120902837,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6326767802238464,1.0485748589038848,0.002112345485839462,3,5,0.7984354924457998,0,0,0.0,7.189414398995242,7.530669965166258,4.706023131810787,0.9308850364963503,0.04881386861313869,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,3.0,1,DLPFC_151508,2026-07-18T08:49:52Z
warp_only_DLPFC_151508_s3_seed1,4384,131.46334562172592,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7984354924457986,0,0,0.0,6.9169124016139705,2.5780517225922934,1.6929882331611796,0.7356295620437956,0.04083029197080292,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,3.0,1,DLPFC_151508,2026-07-18T08:49:57Z
synthetic_DLPFC_151508_s4_seed1,4384,129.06387431413788,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6326140761375427,1.0488935232162475,0.0021151586368977674,3,5,0.8120409953841987,0,0,0.0,6.505260448123114,10.206561185947649,6.377191471059715,0.958713503649635,0.056341240875912406,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,4.0,1,DLPFC_151508,2026-07-18T08:49:59Z
warp_only_DLPFC_151508_s4_seed1,4384,129.41768108592325,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.8120409953841984,0,0,0.0,6.9169124016139705,3.4920405331673092,2.293056398294888,0.8674726277372263,0.041970802919708027,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,4.0,1,DLPFC_151508,2026-07-18T08:50:02Z
synthetic_DLPFC_151508_s6_seed1,4384,124.84761457095888,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.632542610168457,1.0487358808517455,0.0021188103272384838,3,5,0.8374651016692962,0,0,0.0,6.9169124016139705,15.826402663988281,9.887071026940133,0.9860857664233577,0.0625,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,6.0,1,DLPFC_151508,2026-07-18T08:50:03Z
warp_only_DLPFC_151508_s6_seed1,4384,125.32749196023462,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.8374651016692961,0,0,0.0,6.9169124016139705,5.40948164364123,3.552591018547071,0.9422901459854015,0.042655109489051095,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,6.0,1,DLPFC_151508,2026-07-18T08:50:04Z
synthetic_DLPFC_151508_s8_seed1,4384,120.69881270889397,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.632296621799469,1.0485735893249513,0.002128498226251478,3,5,0.8604818501207587,1,0,0.0,6.9169124016139705,21.826883499976287,13.634421539103714,0.9949817518248175,0.06523722627737226,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,8.0,1,DLPFC_151508,2026-07-18T08:50:06Z
warp_only_DLPFC_151508_s8_seed1,4384,121.28530741375161,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6316239237785339,1.047430396080017,0.0023391812865497076,4,5,0.860481850120759,1,0,0.0,6.9169124016139705,7.453349228917281,4.895173511193184,0.9673813868613139,0.04562043795620438,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,8.0,1,DLPFC_151508,2026-07-18T08:50:07Z
synthetic_DLPFC_151669_s1_seed0,3661,135.4208762571828,1,7,0.0016388964763725759,0.0016388964763725759,3.903320211654962,0.6824295520782471,1.1216605365276335,0.001134001134001134,2,5,0.8159569156682515,0,0,0.0,7.322807326028387,1.7732069244075062,1.4703859803573998,0.6479104069926249,0.06309751434034416,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,1.0,0,DLPFC_151669,2026-07-18T08:50:08Z
warp_only_DLPFC_151669_s1_seed0,3661,135.50725963533148,1,7,0.0016388964763725759,0.0016388964763725759,3.786953522543358,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8159569156682515,0,0,0.0,7.322807326028387,0.8627235607626761,0.504006355698626,0.05381043430756624,0.05900027314941273,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,1.0,0,DLPFC_151669,2026-07-18T08:50:10Z
synthetic_DLPFC_151669_s2_seed0,3661,133.41987116117298,1,7,0.0016388964763725759,0.0016388964763725759,4.160772575445074,0.6833050847053528,1.1227011561393738,0.0011320754716981133,2,5,0.815311258886582,0,0,0.0,7.322807326028387,3.6030291766006353,2.9846589117219366,0.8754438677956843,0.06746790494400437,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,2.0,0,DLPFC_151669,2026-07-18T08:50:11Z
warp_only_DLPFC_151669_s2_seed0,3661,133.53143493069228,1,7,0.0016388964763725759,0.0016388964763725759,3.855174889011169,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.815311258886582,0,0,0.0,7.322807326028387,1.7477619289084936,1.0226942452341563,0.5725211690794865,0.06282436492761541,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,2.0,0,DLPFC_151669,2026-07-18T08:50:12Z
synthetic_DLPFC_151669_s3_seed0,3661,131.41818966381348,1,7,0.0016388964763725759,0.0016388964763725759,4.495927298888942,0.6846112012863159,1.1242375612258912,0.0010368555000471297,2,5,0.8144244540487438,0,0,0.0,7.322807326028387,5.488602523335704,4.545068397800069,0.9546571974870254,0.07183829554766458,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,3.0,0,DLPFC_151669,2026-07-18T08:50:13Z
warp_only_DLPFC_151669_s3_seed0,3661,131.51207004724043,1,7,0.0016388964763725759,0.0016388964763725759,3.9296125577952687,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8144244540487438,0,0,0.0,7.322807326028387,2.66026583497173,1.557073768331834,0.7981425839934444,0.06419011199125922,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,3.0,0,DLPFC_151669,2026-07-18T08:50:16Z
synthetic_DLPFC_151669_s4_seed0,3661,129.30904714681904,1,7,0.0016388964763725759,0.0016388964763725759,4.908979734729065,0.6864004135131836,1.1273552477359772,0.0010361718161266014,2,5,0.8132884132293873,0,0,0.0,7.322807326028387,7.438680927026033,6.158861522159378,0.9770554493307839,0.0767549849767823,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,4.0,0,DLPFC_151669,2026-07-18T08:50:17Z
warp_only_DLPFC_151669_s4_seed0,3661,129.62456623636115,1,7,0.0016388964763725759,0.0016388964763725759,4.01020290981475,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8132884132293873,0,0,0.0,7.322807326028387,3.5980989280680773,2.105645190053439,0.8877355913684786,0.06555585905490303,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,4.0,0,DLPFC_151669,2026-07-18T08:50:19Z
synthetic_DLPFC_151669_s6_seed0,3661,124.78216291797358,1,7,0.0016388964763725759,0.0016388964763725759,5.978318614845784,0.7024179697036743,1.1651356220245357,0.0007492741406762199,1,4,0.8102473017953065,0,2,0.0016388964763725759,7.621549793766374,11.564648311777916,9.573325195985623,0.989620322316307,0.08003277792952745,0.7585992540406133,0.0,1,0,0.029833378858235456,mild,3,synthetic,synthetic,6.0,0,DLPFC_151669,2026-07-18T08:50:20Z
warp_only_DLPFC_151669_s6_seed0,3661,125.83656748667283,1,7,0.0016388964763725759,0.0016388964763725759,4.1897257850858605,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8102473017953065,0,0,0.0,7.322807326028387,5.561203027433824,3.252489793456515,0.9508331057088227,0.06528270964217427,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,6.0,0,DLPFC_151669,2026-07-18T08:50:21Z
synthetic_DLPFC_151669_s8_seed0,3661,119.94511172292682,1,7,0.0016388964763725759,0.0016388964763725759,7.406221041949987,0.7164154052734375,1.234742420911789,0.0009780907668231612,0,0,0.0,0,4,0.004370390603660202,10.075102817299642,16.042628976899948,13.279106677960023,0.995356459983611,0.07975962851679869,0.7585992540406133,0.0,1,0,0.03256487298552308,mild,5,synthetic,synthetic,8.0,0,DLPFC_151669,2026-07-18T08:50:23Z
warp_only_DLPFC_151669_s8_seed0,3661,122.40124393940236,1,7,0.0016388964763725759,0.0016388964763725759,4.393776413625186,0.6800476312637329,1.1226974725723267,0.0011515209672776125,2,5,0.8061708710399923,0,0,0.0,7.322807326028387,7.62413319733488,4.4588594480230626,0.9748702540289539,0.06555585905490303,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,8.0,0,DLPFC_151669,2026-07-18T08:50:24Z
synthetic_DLPFC_151669_s1_seed1,3661,135.10596642476193,1,7,0.0016388964763725759,0.0016388964763725759,3.956123532555885,0.6819985508918762,1.1224663853645325,0.0011314350367716388,2,5,0.811838639551316,0,0,0.0,7.322807326028387,2.043844215199737,1.4906876604936128,0.6632067741054357,0.05927342256214149,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,1.0,1,DLPFC_151669,2026-07-18T08:50:25Z
warp_only_DLPFC_151669_s1_seed1,3661,135.19706198559876,1,7,0.0016388964763725759,0.0016388964763725759,3.717020078573693,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.811838639551316,0,0,0.0,7.322807326028387,0.8148493170804891,0.4945500119203374,0.0475279978148047,0.05818082491122644,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,1.0,1,DLPFC_151669,2026-07-18T08:50:26Z
synthetic_DLPFC_151669_s2_seed1,3661,132.5142264763738,1,7,0.0016388964763725759,0.0016388964763725759,4.20213745520619,0.6828183531761169,1.1216821908950805,0.0011375485828040573,2,5,0.8076823863743782,0,0,0.0,7.322807326028387,4.170129244111786,3.039258616302924,0.8656104889374487,0.06965310024583447,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,2.0,1,DLPFC_151669,2026-07-18T08:50:27Z
warp_only_DLPFC_151669_s2_seed1,3661,132.6688636637044,1,7,0.0016388964763725759,0.0016388964763725759,3.7108640010278915,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8076823863743782,0,0,0.0,7.322807326028387,1.6625134656734852,1.008870307406089,0.43813165801693527,0.06473641081671674,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,2.0,1,DLPFC_151669,2026-07-18T08:50:29Z
synthetic_DLPFC_151669_s3_seed1,3661,130.08241175269882,1,7,0.0016388964763725759,0.0016388964763725759,4.4627684517109785,0.683063268661499,1.1227864980697633,0.001139168407062844,2,5,0.8038899167957574,0,0,0.0,7.322807326028387,6.373401131337049,4.642736024340982,0.9248839114995903,0.0745697896749522,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,3.0,1,DLPFC_151669,2026-07-18T08:50:30Z
warp_only_DLPFC_151669_s3_seed1,3661,130.2455163059342,1,7,0.0016388964763725759,0.0016388964763725759,3.7066221497414307,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8038899167957574,0,0,0.0,7.322807326028387,2.5410662495863177,1.541731412689378,0.7044523354274789,0.06774105435673314,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,3.0,1,DLPFC_151669,2026-07-18T08:50:31Z
synthetic_DLPFC_151669_s4_seed1,3661,127.66296929286906,1,7,0.0016388964763725759,0.0016388964763725759,4.7376321359132545,0.6829511523246765,1.121680748462677,0.001141769743101808,2,5,0.800447215804349,0,0,0.0,7.322807326028387,8.659780862696625,6.307885073958939,0.9532914504233816,0.08249112264408631,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,4.0,1,DLPFC_151669,2026-07-18T08:50:32Z
warp_only_DLPFC_151669_s4_seed1,3661,127.83207272613488,1,7,0.0016388964763725759,0.0016388964763725759,3.704347787979062,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.800447215804349,0,0,0.0,7.322807326028387,3.452664367808597,2.094637252936087,0.8475826276973505,0.06883365200764818,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,4.0,1,DLPFC_151669,2026-07-18T08:50:33Z
synthetic_DLPFC_151669_s6_seed1,3661,122.79945254679211,1,7,0.0016388964763725759,0.0016388964763725759,5.328144581680038,0.6826064586639404,1.1216257750988006,0.001143946615824595,2,5,0.7945502697764858,0,0,0.0,7.322807326028387,13.505477501678474,9.83696117414126,0.9847036328871893,0.08795411089866156,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,6.0,1,DLPFC_151669,2026-07-18T08:50:35Z
warp_only_DLPFC_151669_s6_seed1,3661,122.94464607448609,1,7,0.0016388964763725759,0.0016388964763725759,3.7059369087360436,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.7945502697764858,0,0,0.0,7.322807326028387,5.385828672549824,3.2671495766235594,0.9385413821360284,0.06965310024583447,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,6.0,1,DLPFC_151669,2026-07-18T08:50:36Z
synthetic_DLPFC_151669_s8_seed1,3661,118.01127497198189,1,7,0.0016388964763725759,0.0016388964763725759,5.969078097394863,0.6851072907447815,1.1216344654560089,0.0010775862068965517,2,4,0.789864040801101,0,0,0.0,7.322807326028387,18.738863331787158,13.648387161145264,0.995356459983611,0.08822726031139033,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,8.0,1,DLPFC_151669,2026-07-18T08:50:37Z
warp_only_DLPFC_151669_s8_seed1,3661,118.07799689396384,1,7,0.0016388964763725759,0.0016388964763725759,3.7161516552406257,0.6840958595275879,1.1210412740707394,0.00106620141514006,2,4,0.789864040801101,0,0,0.0,7.322807326028387,7.477738464074615,4.5359460246844145,0.9672220704725485,0.06992624965856323,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,8.0,1,DLPFC_151669,2026-07-18T08:50:38Z
synthetic_breast_A1_s1_seed0,3798,269.4448789962167,3,139,0.036334913112164295,0.02553975776724592,2.686898018969448,0.26263612508773804,0.7443088591098785,0.056332909322187895,62,31,0.9365291072323962,11,0,0.0,4.922040317124662,1.888015160847929,1.4651743313351981,0.6463928383359663,0.0573986308583465,0.8290766208251473,0.0,2,1,0.20008425487098472,severe,3,synthetic,synthetic,1.0,0,breast_A1,2026-07-18T08:50:41Z
warp_only_breast_A1_s1_seed0,3798,269.5451740733299,3,139,0.036334913112164295,0.02553975776724592,2.494360501285531,0.2614608108997345,0.7336431622505181,0.05547498187092096,61,31,0.9365291072323962,10,0,0.0,4.922040317124662,0.9843826897542199,0.5698485547631661,0.13243812532912058,0.05239599789362823,0.8290766208251473,0.0,2,1,0.20008425487098472,severe,3,warp_only,synthetic,1.0,0,breast_A1,2026-07-18T08:50:43Z
synthetic_breast_A1_s2_seed0,3798,265.82076568022524,3,139,0.036334913112164295,0.02553975776724592,2.980623005447952,0.2638454735279083,0.7491081714630128,0.056953401762194565,63,31,0.9385795427584754,14,0,0.0,4.922040317124662,3.8263086059481837,2.9692602549754943,0.8859926276987888,0.06740389678778304,0.8290766208251473,0.0,3,1,0.2200842548709847,severe,4,synthetic,synthetic,2.0,0,breast_A1,2026-07-18T08:50:46Z
warp_only_breast_A1_s2_seed0,3798,265.9782715286595,3,139,0.036334913112164295,0.02553975776724592,2.5750901572553566,0.2614608108997345,0.7336431622505181,0.05547498187092096,61,31,0.9385795427584754,11,0,0.0,4.922040317124662,1.9955962650966732,1.1548887247702107,0.6016324381253291,0.05713533438651922,0.8290766208251473,0.0,3,1,0.2200842548709847,severe,4,warp_only,synthetic,2.0,0,breast_A1,2026-07-18T08:50:49Z
synthetic_breast_A1_s3_seed0,3798,262.33988973622445,3,139,0.036334913112164295,0.02553975776724592,3.2978908745162583,0.265514612197876,0.7610946655273437,0.05811313901752475,62,31,0.9462366973937445,13,0,0.0,4.922040317124662,5.815008024407247,4.512460582418654,0.9470774091627172,0.0737230121116377,0.8290766208251473,0.0,3,0,0.2200842548709847,severe,3,synthetic,synthetic,3.0,0,breast_A1,2026-07-18T08:50:52Z
warp_only_breast_A1_s3_seed0,3798,262.5366861923776,3,139,0.036334913112164295,0.02553975776724592,2.657707608437122,0.2614608108997345,0.7336431622505181,0.05547498187092096,61,31,0.9416329529599539,13,0,0.0,4.922040317124662,3.0328519052614897,1.7556495423036638,0.7964718272775145,0.05897840968931016,0.8290766208251473,0.0,3,1,0.2200842548709847,severe,4,warp_only,synthetic,3.0,0,breast_A1,2026-07-18T08:50:56Z
synthetic_breast_A1_s4_seed0,3798,258.920121558204,3,139,0.036334913112164295,0.02553975776724592,3.640171466519562,0.26797986030578613,0.7693010509014127,0.05797495917256396,60,31,0.9455217416601447,17,0,0.0,4.922040317124662,7.855337143049836,6.09608385709718,0.9720905739863086,0.07345971563981042,0.8290766208251473,0.0,3,0,0.2200842548709847,severe,3,synthetic,synthetic,4.0,0,breast_A1,2026-07-18T08:51:00Z
warp_only_breast_A1_s4_seed0,3798,259.2373013365868,3,139,0.036334913112164295,0.02553975776724592,2.7422715805218836,0.2614608108997345,0.7336431622505181,0.05547498187092096,61,31,0.9455217416601447,14,0,0.0,4.922040317124662,4.095415773779581,2.3710810863622913,0.8962611901000527,0.05845181674565561,0.8290766208251473,0.0,3,1,0.2200842548709847,severe,4,warp_only,synthetic,4.0,0,breast_A1,2026-07-18T08:51:12Z
synthetic_breast_A1_s6_seed0,3798,252.05234435958766,3,139,0.036334913112164295,0.02553975776724592,4.406815841528912,0.2843254804611206,0.8536522358655926,0.07113197328037552,58,144,0.9592802988065944,15,0,0.0,4.922040317124662,12.103428068473065,9.39400065089221,0.9902580305423907,0.07451290152711953,0.8290766208251473,0.0,5,0,0.26008425487098474,severe,5,synthetic,synthetic,6.0,0,breast_A1,2026-07-18T08:51:21Z
warp_only_breast_A1_s6_seed0,3798,252.79251184436953,3,139,0.036334913112164295,0.02553975776724592,2.9174915733808677,0.2614606022834778,0.7336100101470945,0.05546995377503852,61,31,0.9549872308266499,15,0,0.0,4.922040317124662,6.299964386386118,3.647904601609677,0.9623486045286993,0.05950500263296472,0.8290766208251473,0.0,3,1,0.2200842548709847,severe,4,warp_only,synthetic,6.0,0,breast_A1,2026-07-18T08:51:25Z
synthetic_breast_A1_s8_seed0,3798,244.0024466564837,3,139,0.036334913112164295,0.02553975776724592,5.297365967222497,0.3080783486366272,0.9963432550430298,0.08957521963590255,47,287,0.9548250722708097,16,0,0.0,4.922040317124662,16.669873800005988,12.939054698836548,0.995260663507109,0.07293312269615587,0.8290766208251473,0.0,5,0,0.26008425487098474,severe,5,synthetic,synthetic,8.0,0,breast_A1,2026-07-18T08:51:27Z
